DateTimestamp,IntValue,CTFFlag
2025-01-04 14:58:00,3611,CTF{7f56665c-d2b5-46f7-adb9-210a88107dab}
2025-01-04 14:59:00,3609,CTF{9e8cc2e7-3556-44e7-9ddd-eba15c00ed42}
2025-01-04 15:00:00,3606,CTF{13b6add2-d8ac-4ec6-b338-0ef44fa83fac}
2025-01-04 15:01:00,3618,CTF{bf62707c-f5c7-4e73-ad31-2db5454de3e8}
2025-01-04 15:02:00,3616,CTF{5198f50e-7c2d-4b25-ae89-79e950159e52}
2025-01-04 15:03:00,3618,CTF{21ef7104-2feb-4458-831c-9e1440eb58fe}
2025-01-04 15:04:00,3608,CTF{7b5b9e90-fa30-432e-a443-d9a30f0e88b3}
2025-01-04 15:05:00,3609,CTF{ec1d02d3-db38-4d17-8be5-22384f0ceec8}
2025-01-04 15:06:00,3611,CTF{33259f6a-e42e-4c5a-806b-079796226de4}
2025-01-04 15:07:00,3609,CTF{ff2848b1-48b2-4d02-ad7a-ef181677b88d}
2025-01-04 15:08:00,3614,CTF{15b24150-b76d-496a-b058-4d046fa14dce}
2025-01-04 15:09:00,3612,CTF{d9ef4727-a115-4375-b381-8f6d63c28c28}
2025-01-04 15:10:00,3616,CTF{32de9bdf-85dc-4897-8fd9-7a9199889506}
2025-01-04 15:11:00,3618,CTF{b03f94b3-abbc-4e91-adca-125c27a94fac}
2025-01-04 15:12:00,3618,CTF{7799191e-bf90-468a-917f-f8d3ef4f8fc5}
2025-01-04 15:13:00,3616,CTF{27a972cf-3605-4362-9f23-ae307e50f114}
2025-01-04 15:14:00,3604,CTF{860a9de4-83a4-4d72-ad7e-e4d52b121428}
2025-01-04 15:15:00,3613,CTF{da7fa971-bf3e-4c1f-ac75-9cfd0a153189}
2025-01-04 15:16:00,3612,CTF{ba18b6bc-b438-4cc8-ba90-e3c4ab749013}
2025-01-04 15:17:00,3622,CTF{973b3c61-5c17-4b27-900c-78d7b33cbe65}
2025-01-04 15:18:00,3618,CTF{bdfd5192-340e-4847-9b13-09f6a7f4ab07}
2025-01-04 15:19:00,3614,CTF{c683315e-3887-4aec-a4b8-8c5a6947e356}
2025-01-04 15:20:00,3622,CTF{0d499113-699c-4133-978b-282b711b70ff}
2025-01-04 15:21:00,3619,CTF{63541c06-798e-4016-a816-fd68270f150b}
2025-01-04 15:22:00,3615,CTF{cfcce917-dd50-43da-9cda-c58d16b2dd32}
2025-01-04 15:23:00,3625,CTF{5a23114e-3511-47a2-b91c-7aa42e42211f}
2025-01-04 15:24:00,3613,CTF{030a49ae-d3e8-4746-a02c-e8623a638cbc}
2025-01-04 15:25:00,3614,CTF{a3b514ed-864c-46fd-ade1-51d24d335a81}
2025-01-04 15:26:00,3623,CTF{12fc4597-d876-40b8-b165-778ee3536b68}
2025-01-04 15:27:00,3625,CTF{ee2d4ac9-563f-443f-9ace-967619721364}
2025-01-04 15:28:00,3617,CTF{694c2419-4228-4539-a665-2b7141c1b53d}
2025-01-04 15:29:00,3623,CTF{685c9346-bb0a-4151-a51c-8932523402c7}
2025-01-04 15:30:00,3628,CTF{ecd72e0a-34e4-40c9-a9d1-e014de8873b2}
2025-01-04 15:31:00,3629,CTF{5c765967-c44a-474d-92a5-27ba45c81542}
2025-01-04 15:32:00,3629,CTF{e875d8e7-d4f9-4c51-8c89-82ba433f1b96}
2025-01-04 15:33:00,3630,CTF{270414e1-0127-4dbb-be1a-044c6c14af5c}
2025-01-04 15:34:00,3632,CTF{39137c9c-e391-468a-b5c8-793fc92d3415}
2025-01-04 15:35:00,3629,CTF{7399fe5e-49d6-42b7-b37e-44b3865df063}
2025-01-04 15:36:00,3625,CTF{15c4eb97-dc66-4a1a-aeed-f77ccc9da230}
2025-01-04 15:37:00,3621,CTF{459df5b1-17b5-4a2b-889d-1fff94bc8965}
2025-01-04 15:38:00,3631,CTF{bdf8451a-1739-41db-b89d-fab62f5118ec}
2025-01-04 15:39:00,3636,CTF{24d034f1-7a21-4c1a-97c5-cc5d8c63961d}
2025-01-04 15:40:00,3636,CTF{441266ce-3fe1-48d4-8241-872724970f0a}
2025-01-04 15:41:00,3640,CTF{b15d528e-2c7a-4e71-b2c3-6d146c9defe9}
2025-01-04 15:42:00,3625,CTF{5eebba77-96fc-4ee5-af86-fa83d19e111c}
2025-01-04 15:43:00,3637,CTF{528999f5-26e0-44b5-99bd-f62648e1e291}
2025-01-04 15:44:00,3622,CTF{bb700a64-729b-4ae9-b166-38480375ce44}
2025-01-04 15:45:00,3630,CTF{60042688-608e-4391-9835-6e5a86d769a3}
2025-01-04 15:46:00,3635,CTF{e77a577a-be73-40db-8fe7-425ffcec62d5}
2025-01-04 15:47:00,3630,CTF{fb83e397-2b8a-436d-9221-228628d85f06}
2025-01-04 15:48:00,3636,CTF{56a598d0-d05b-4667-9fc9-ae19f5d4f766}
2025-01-04 15:49:00,3633,CTF{25d31d1c-c214-42d9-8041-e68845aabe92}
2025-01-04 15:50:00,3640,CTF{2c51e6d7-7599-4948-803a-86a586405608}
2025-01-04 15:51:00,3632,CTF{490816f0-fae8-490e-b9fb-8e9fe212cd44}
2025-01-04 15:52:00,3630,CTF{a96014dc-fdb3-4dcc-8942-8d9f781031d0}
2025-01-04 15:53:00,3639,CTF{345e7d6b-f92f-4004-a4fa-c311787faae5}
2025-01-04 15:54:00,3631,CTF{de207c45-f194-43ed-a919-b5bbf454bdc4}
2025-01-04 15:55:00,3633,CTF{458f922d-11d4-411a-b961-99c48ccc71a1}
2025-01-04 15:56:00,3643,CTF{72dd6cb7-566a-4615-9f8c-f2df057ed2bc}
2025-01-04 15:57:00,3637,CTF{874c32d5-cf92-4fc3-81e7-94b3af1c13de}
2025-01-04 15:58:00,3639,CTF{c74a13f9-f87c-42f1-b8a0-4507b72dd7f7}
2025-01-04 15:59:00,3637,CTF{79663b87-c091-4b47-a9b4-f6c749e2fc6f}
2025-01-04 16:00:00,3636,CTF{e1869a96-78a2-402d-b37b-ea9b35a85c23}
2025-01-04 16:01:00,3641,CTF{e82c0d11-5165-422c-b44b-af25b10cffe7}
2025-01-04 16:02:00,3645,CTF{e3ff3fe5-a595-4c83-946c-0b9d45033a70}
2025-01-04 16:03:00,3635,CTF{c3f96151-7a50-44e7-bba7-33d7bfa08900}
2025-01-04 16:04:00,3635,CTF{324b2604-912a-4fcb-bbe6-6f39233f9c0b}
2025-01-04 16:05:00,3639,CTF{446c63ed-2fa1-4221-9cce-850bafe10901}
2025-01-04 16:06:00,3649,CTF{f7c90140-3c9f-4c0e-bf5f-0093154589a6}
2025-01-04 16:07:00,3638,CTF{b01c495f-c32f-42d7-92a2-5b20730878e5}
2025-01-04 16:08:00,3637,CTF{0c2d6f2a-d39f-49a5-a90f-c8de12d0ba61}
2025-01-04 16:09:00,3644,CTF{9b51123c-e684-45c6-b701-c7fa04832839}
2025-01-04 16:10:00,3653,CTF{5248a4c3-c1e4-4c85-ab46-ba65a236e072}
2025-01-04 16:11:00,3651,CTF{0d62c8e2-cf6d-4b47-9587-2e382821bda0}
2025-01-04 16:12:00,3645,CTF{505dd298-0351-4061-acfc-9aacfe202e44}
2025-01-04 16:13:00,3647,CTF{42b2b9b7-beeb-442a-944b-a1fbede9cc67}
2025-01-04 16:14:00,3650,CTF{f45b93db-cb15-4a92-abd0-02862eaf0443}
2025-01-04 16:15:00,3652,CTF{42a1b716-dd91-4430-b22d-fdd635f6fafe}
2025-01-04 16:16:00,3645,CTF{66f88fd5-27d8-4d28-b34f-4a5ae4d6f352}
2025-01-04 16:17:00,3649,CTF{dce2f776-18bc-4388-a7e0-c6b997e78e2a}
2025-01-04 16:18:00,3643,CTF{a6a196f1-ec8a-4db3-b3e4-199fbc3eae7d}
2025-01-04 16:19:00,3646,CTF{a97feebc-fe6a-4902-8131-0ae867efec38}
2025-01-04 16:20:00,3652,CTF{d60d6d49-9c2a-4ddc-b381-fea38b08b284}
2025-01-04 16:21:00,3658,CTF{4dec825e-6472-4726-a85c-2d7f0dcfa908}
2025-01-04 16:22:00,3650,CTF{75b33fe0-9be7-46a5-a973-9ca984729fcf}
2025-01-04 16:23:00,3653,CTF{ad19eff5-3fd5-4ec9-b0cd-faa53d7f9f3c}
2025-01-04 16:24:00,3645,CTF{0aee0e7b-651f-42c3-b925-27187e05cfc4}
2025-01-04 16:25:00,3649,CTF{9b1d9e25-5283-41dc-90d0-1ec00b85460d}
2025-01-04 16:26:00,3656,CTF{96957f9d-b6de-4502-b096-c09f7afa6854}
2025-01-04 16:27:00,3644,CTF{b0168d06-d11b-4830-84b3-119d662f3ec7}
2025-01-04 16:28:00,3656,CTF{2f1bc67c-5c05-4bfb-91f4-e83c47b0ea7a}
2025-01-04 16:29:00,3662,CTF{42f5fce4-c12b-4930-a830-383c9e506264}
2025-01-04 16:30:00,3658,CTF{e6d520de-8f76-47f6-8a62-10d610c33164}
2025-01-04 16:31:00,3658,CTF{32002dbb-d4b4-45c8-964e-be8702531093}
2025-01-04 16:32:00,3660,CTF{972a5e5b-542f-4a63-b6c1-5f09235c93a7}
2025-01-04 16:33:00,3666,CTF{47546a07-7424-441f-8678-9cb1cc9ca5bc}
2025-01-04 16:34:00,3659,CTF{b7179688-0541-4299-b526-49d420f287b5}
2025-01-04 16:35:00,3664,CTF{115ad5c2-d789-4522-ae2a-17decca0f8d6}
2025-01-04 16:36:00,3655,CTF{b6eb4635-fa5c-484b-871f-49933097a20a}
2025-01-04 16:37:00,3660,CTF{0d652ad8-bb22-491c-959b-f2738f918572}
2025-01-04 16:38:00,3662,CTF{9c1e33bc-5e44-4336-a576-fab6c939f765}
2025-01-04 16:39:00,3658,CTF{7c006a94-2591-4a61-a34e-9106de278c47}
2025-01-04 16:40:00,3666,CTF{97fd7246-caf3-4b42-b12e-32eaf44042b3}
2025-01-04 16:41:00,3664,CTF{16303671-4404-43d1-a75c-9fcd46854323}
2025-01-04 16:42:00,3653,CTF{ad76d2a0-ec23-4907-8da4-05a2ec3693b8}
2025-01-04 16:43:00,3666,CTF{a46ee6b8-a2bf-4b69-b5a6-72788a45b01c}
2025-01-04 16:44:00,3661,CTF{13872763-4e55-4a44-a9c3-202f30e11078}
2025-01-04 16:45:00,3653,CTF{bf6db3e6-f92b-4075-ac58-aaa39137fdbb}
2025-01-04 16:46:00,3662,CTF{e3a21bfa-a7af-40ed-a02d-39d55391c718}
2025-01-04 16:47:00,3657,CTF{a2603547-9fcb-498d-b96d-e4a7ea3858dd}
2025-01-04 16:48:00,3672,CTF{15782404-665a-4536-ae29-8b4ebf94fda2}
2025-01-04 16:49:00,3669,CTF{15179df8-1e7e-4809-8ed6-ad425b685582}
2025-01-04 16:50:00,3663,CTF{957fc1a4-d954-4484-8b23-229c982124d1}
2025-01-04 16:51:00,3658,CTF{e5585393-9d76-4ab8-ac57-10a1a673bc54}
2025-01-04 16:52:00,3667,CTF{c11c219f-548c-4fc8-bcf2-3c50c59678fe}
2025-01-04 16:53:00,3669,CTF{d3b25cd1-f087-4a62-a33f-fe33e2364036}
2025-01-04 16:54:00,3669,CTF{45cc31f7-fab7-4324-8fd1-b722f441f09a}
2025-01-04 16:55:00,3667,CTF{82a8cfbd-fede-45e9-8a91-15c3e760094f}
2025-01-04 16:56:00,3676,CTF{e4a3c16d-da28-4f71-922e-023dafbb8733}
2025-01-04 16:57:00,3666,CTF{f46ed263-c898-4824-be85-417f4a72d4ea}
2025-01-04 16:58:00,3661,CTF{3a5465a6-d95e-438b-907d-59126c6aab02}
2025-01-04 16:59:00,3670,CTF{8f77df0c-18b8-4826-ab4f-6b40208363e3}
2025-01-04 17:00:00,3678,CTF{21b9ee15-2cd3-4c27-a9ac-4680c4e4c7b6}
2025-01-04 17:01:00,3669,CTF{abba57e1-a9fd-4e53-829e-32d61f99f61d}
2025-01-04 17:02:00,3680,CTF{4b3404c3-e20e-43b9-937d-4fbd5fffe459}
2025-01-04 17:03:00,3670,CTF{019941ea-f836-46c1-b353-440b617af138}
2025-01-04 17:04:00,3678,CTF{73b1a0fc-4ad2-4f00-9b2b-0dc52dd3f2f9}
2025-01-04 17:05:00,3674,CTF{0e75277e-1e0d-46a6-b6bc-da946249b962}
2025-01-04 17:06:00,3677,CTF{3f1fb947-5023-47c0-81a0-5497b714bafc}
2025-01-04 17:07:00,3675,CTF{aa7f8368-a9c9-4b11-a566-b48de9aa5c60}
2025-01-04 17:08:00,3668,CTF{8d9f0187-f99a-42df-8387-be19b12c2d46}
2025-01-04 17:09:00,3683,CTF{e422cb07-1e5e-43da-9c32-c162a5a3926a}
2025-01-04 17:10:00,3673,CTF{ee3d6fef-836b-4622-9d7b-fdcd824ba732}
2025-01-04 17:11:00,3674,CTF{e91e6257-be6d-4fa7-a99b-84c0b46050ce}
2025-01-04 17:12:00,3682,CTF{ead63b81-dbe5-47ec-bad1-d9b844f8be5b}
2025-01-04 17:13:00,3684,CTF{980e0cd6-3fbb-4eeb-b009-2f1e50f62330}
2025-01-04 17:14:00,3676,CTF{20361da6-a074-4dcf-9274-2873addfec0c}
2025-01-04 17:15:00,3686,CTF{0ae94245-fa8b-46bd-8440-a372bed8a62e}
2025-01-04 17:16:00,3681,CTF{218d9678-f997-4bb5-8cec-7f3311c24899}
2025-01-04 17:17:00,3679,CTF{fd09bda0-3083-4188-bfec-dee6ec1a43c5}
2025-01-04 17:18:00,3685,CTF{461d5322-960e-4971-afbd-6695cbfb32db}
2025-01-04 17:19:00,3671,CTF{12731b54-e4a1-42f3-a08d-2ed52619452a}
2025-01-04 17:20:00,3678,CTF{2770f044-c56e-4083-8329-7041e17f272f}
2025-01-04 17:21:00,3676,CTF{b59536d5-fa56-4e5a-999c-0ece63ba5f19}
2025-01-04 17:22:00,3682,CTF{3f80a8c4-31d9-4fc7-990a-7e550dc63d51}
2025-01-04 17:23:00,3684,CTF{8b2b1731-b202-4d3b-b75b-07d2c6a540bc}
2025-01-04 17:24:00,3685,CTF{5edf74d7-d7ad-4700-ab95-2ceb7c542d7c}
2025-01-04 17:25:00,3682,CTF{d2bc1004-02b0-4817-ad78-d2e901f02b5a}
2025-01-04 17:26:00,3684,CTF{a41fd1ed-9da8-4621-8628-2afb8366761a}
2025-01-04 17:27:00,3686,CTF{7486fce6-95cb-4b39-a72c-5a57d163e5a2}
2025-01-04 17:28:00,3678,CTF{f3a12358-ec41-4c09-b1b1-3f1d8ce25a8f}
2025-01-04 17:29:00,3684,CTF{55f670b3-878d-4e7d-bfdb-a68746ca754f}
2025-01-04 17:30:00,3685,CTF{2c3429d2-2d70-412e-8cfc-65856ae44985}
2025-01-04 17:31:00,3698,CTF{c55d829e-43d6-4c89-8449-0dd477212f6d}
2025-01-04 17:32:00,3679,CTF{722eb1ae-9282-4fec-9bc7-101816b7cfbb}
2025-01-04 17:33:00,3688,CTF{e62a0c27-50b4-4dcd-8e0f-fa1f5bde1868}
2025-01-04 17:34:00,3690,CTF{6a04cf1b-6095-4daf-8230-5930aa7f68fc}
2025-01-04 17:35:00,3689,CTF{d2b414cb-1fe7-4cfe-aa8d-2d84ee591822}
2025-01-04 17:36:00,3689,CTF{1d295300-592d-4fce-ad7d-e63cc2b06bad}
2025-01-04 17:37:00,3689,CTF{8a6cbe0b-23fa-4d41-a33d-83645e290134}
2025-01-04 17:38:00,3684,CTF{19be093b-4d59-431c-8d31-5ff6844bff42}
2025-01-04 17:39:00,3699,CTF{c3212907-f5eb-438e-b657-f3ab26809b01}
2025-01-04 17:40:00,3689,CTF{6c482f87-337e-4375-91db-608c95dc4e3c}
2025-01-04 17:41:00,3687,CTF{5d4b1187-391c-460e-847f-39803f76ada2}
2025-01-04 17:42:00,3697,CTF{84b40e7a-b855-4c00-ab9b-8e3234110469}
2025-01-04 17:43:00,3690,CTF{7e93d5a3-e1b1-4c22-9796-0b3e1246de76}
2025-01-04 17:44:00,3688,CTF{9834ce8e-9e2d-4a4a-9e38-722c43e1e37c}
2025-01-04 17:45:00,3691,CTF{8873cd92-79b2-4924-a353-82d24c359f5e}
2025-01-04 17:46:00,3680,CTF{86611917-81b7-4785-b863-77e80bb0d31f}
2025-01-04 17:47:00,3696,CTF{ee366349-0b0e-4c95-b087-adf1bd00e36b}
2025-01-04 17:48:00,3702,CTF{6a36f166-bb8a-4993-b0d8-5306f418a55f}
2025-01-04 17:49:00,3685,CTF{e743e8e9-029b-46d6-9202-f027075c330d}
2025-01-04 17:50:00,3692,CTF{c0915e6e-2618-40c7-982e-9087be1eb126}
2025-01-04 17:51:00,3693,CTF{3e4c9cbd-5e6b-41c9-9c1c-3d3c70795f66}
2025-01-04 17:52:00,3698,CTF{5aef85b1-539b-4ebb-9ef0-82e131a643f1}
2025-01-04 17:53:00,3689,CTF{3aade8f8-cb85-4181-af02-dc2477b65ca5}
2025-01-04 17:54:00,3698,CTF{785b0f9d-3baa-4ea4-8fba-09faa0e8a159}
2025-01-04 17:55:00,3698,CTF{21da6ce2-9ae0-4181-be75-65f74a0b3a84}
2025-01-04 17:56:00,3699,CTF{43e07013-4805-47a1-85ab-ee87e483c3de}
2025-01-04 17:57:00,3694,CTF{4ed4f8c3-6e21-43bb-8132-2bcc8b3e6405}
2025-01-04 17:58:00,3701,CTF{ab0d5624-5f53-457e-8cc5-fd7a67a7b7b0}
2025-01-04 17:59:00,3696,CTF{349cdeca-a3a5-48de-8fa9-318ee564ef90}
2025-01-04 18:00:00,3700,CTF{467670a1-bfcc-4178-bd8a-7e2e76930025}
2025-01-04 18:01:00,3705,CTF{419f6aee-9cc6-4cc9-89b8-5b424635ae7c}
2025-01-04 18:02:00,3704,CTF{79711ca2-8f3f-43d9-a11f-53efebf58ab0}
2025-01-04 18:03:00,3709,CTF{237a8dfe-509e-4246-80d6-135597c7b87a}
2025-01-04 18:04:00,3703,CTF{d7c4f232-38d8-4628-99c3-387b4078b44f}
2025-01-04 18:05:00,3699,CTF{0bce372b-44f3-4dab-99b1-20fb1b6fb084}
2025-01-04 18:06:00,3707,CTF{03a2b9d4-4b86-4b40-a646-21a1e1e8ef69}
2025-01-04 18:07:00,3695,CTF{3d7721fd-4dc6-4ccc-8d0b-e814d4f7bff6}
2025-01-04 18:08:00,3700,CTF{6322811e-1e34-4aa1-bbe7-33fdcde76873}
2025-01-04 18:09:00,3705,CTF{54fd3e7f-2d2a-4cb0-9175-fb2241fa98f5}
2025-01-04 18:10:00,3695,CTF{39f12303-ebe5-4ca5-af89-751bf0121689}
2025-01-04 18:11:00,3705,CTF{4c9233f2-72d0-4192-9204-c2266199d775}
2025-01-04 18:12:00,3715,CTF{9970b7cd-95a5-4e2e-a05a-6d4bcf37f8c3}
2025-01-04 18:13:00,3703,CTF{97b51894-9699-407c-a97f-191772898832}
2025-01-04 18:14:00,3710,CTF{a26e7748-e8ea-42e9-919d-61391dbda1d4}
2025-01-04 18:15:00,3705,CTF{b7653f17-4e30-4b5b-a383-ae5640d04a0a}
2025-01-04 18:16:00,3702,CTF{bd807e67-a943-438b-af71-6627c18c7543}
2025-01-04 18:17:00,3701,CTF{2efaff0a-3ba4-4e01-a669-81979cc0bb89}
2025-01-04 18:18:00,3718,CTF{83b87d9c-a03d-4e29-8565-6b1454f8b90c}
2025-01-04 18:19:00,3723,CTF{7f992365-bae5-4a28-bb3f-90a31592ef04}
2025-01-04 18:20:00,3710,CTF{ad50a9cc-9a1b-42d9-9546-ebf825adf22c}
2025-01-04 18:21:00,3714,CTF{ee306032-b5d1-4d14-b169-582467d7bce3}
2025-01-04 18:22:00,3703,CTF{63008f4c-f938-4d82-93a6-8f3e7481ddc8}
2025-01-04 18:23:00,3711,CTF{a34b7afd-f795-4932-9ae2-641496ed8b43}
2025-01-04 18:24:00,3706,CTF{b91e49ed-707c-4c4c-bbca-22d8f5ad84b3}
2025-01-04 18:25:00,3702,CTF{4434ce43-2485-4b8c-8b00-f1c90310dcee}
2025-01-04 18:26:00,3705,CTF{2bbe64be-1d88-46c5-87ed-c2c671de698d}
2025-01-04 18:27:00,3715,CTF{f099a1ab-b538-443f-86a0-2b82bb2c7540}
2025-01-04 18:28:00,3718,CTF{6b9f0036-b906-499a-8d85-870407a57eae}
2025-01-04 18:29:00,3710,CTF{458dfaaf-b51e-48b8-ba29-70c3291c1729}
2025-01-04 18:30:00,3713,CTF{ed4fbcd9-5dd5-409a-903d-6a1b9d804608}
2025-01-04 18:31:00,3708,CTF{9cf0ff50-053b-4aca-8286-15974e0d6d87}
2025-01-04 18:32:00,3716,CTF{1dea069c-120c-49a2-9884-1df9a167131c}
2025-01-04 18:33:00,3712,CTF{d99c0abc-2657-4028-884e-c60376b674fa}
2025-01-04 18:34:00,3711,CTF{d93fb752-5566-4b95-bba4-192062ecdd23}
2025-01-04 18:35:00,3711,CTF{0fcf3563-559f-4e7c-9be3-10b636766a51}
2025-01-04 18:36:00,3718,CTF{53754ae5-0bc6-4956-b28d-b3d1810ec567}
2025-01-04 18:37:00,3721,CTF{d55948d7-ed86-46b9-8229-0f810e271d35}
2025-01-04 18:38:00,3716,CTF{25d9a96b-331c-4340-bbe1-282ab961d8d9}
2025-01-04 18:39:00,3725,CTF{4b19b14e-2032-4709-84c4-eaf978aad1f2}
2025-01-04 18:40:00,3717,CTF{cce6cb7f-11ca-41e3-a0e0-7947c3ea2ec6}
2025-01-04 18:41:00,3719,CTF{ab876ad8-b7ff-4aba-b263-9bf5b5846c14}
2025-01-04 18:42:00,3723,CTF{d7cc4c7f-9bda-48e4-a23f-0ee129ace46d}
2025-01-04 18:43:00,3725,CTF{199a56e8-9efc-4124-814c-2eade8edde66}
2025-01-04 18:44:00,3721,CTF{f6b2bba9-b284-493e-9eab-2d0766c80e37}
2025-01-04 18:45:00,3727,CTF{f7fefca6-bc48-455a-879c-beed45fdc174}
2025-01-04 18:46:00,3730,CTF{54bfab9d-f834-4a21-a590-f956891a05b8}
2025-01-04 18:47:00,3723,CTF{e93d7b63-d8be-4f75-8885-93403084161c}
2025-01-04 18:48:00,3716,CTF{f27617b7-903a-4ad9-979f-f10dbdf5a256}
2025-01-04 18:49:00,3720,CTF{822a6186-c7e5-4254-9203-e26a5b081172}
2025-01-04 18:50:00,3729,CTF{1df4ee54-063a-4a0b-a7b6-5270ab2f14d1}
2025-01-04 18:51:00,3730,CTF{4fdc6fa4-4b65-496c-8d14-f6e8581c70f0}
2025-01-04 18:52:00,3725,CTF{188edca6-33b1-414f-b8d6-76ae0c735c82}
2025-01-04 18:53:00,3721,CTF{6cdea548-1a94-40d8-8cbb-392ff7f2cdc7}
2025-01-04 18:54:00,3725,CTF{f28161a0-79dc-4fb7-a63e-5edffedee872}
2025-01-04 18:55:00,3734,CTF{77593f8c-03bf-4bc1-981c-03f1b6f06fbb}
2025-01-04 18:56:00,3732,CTF{10832507-b180-408b-a9b4-da99cbf641a1}
2025-01-04 18:57:00,3728,CTF{a29739fe-a734-4ca5-8744-fb837dbd2efc}
2025-01-04 18:58:00,3727,CTF{280cc286-5294-4802-b5b9-19934f3c06dd}
2025-01-04 18:59:00,3740,CTF{4e3f9da3-1824-41bf-b02b-c2f5e1bc6ef4}
2025-01-04 19:00:00,3733,CTF{a6294896-a5da-437e-9f14-eadebaf8997d}
2025-01-04 19:01:00,3738,CTF{399a4ddb-739b-4aee-856b-7229cc0f5b84}
2025-01-04 19:02:00,3727,CTF{edfa02c4-fab1-4b16-8bb7-187191fc4734}
2025-01-04 19:03:00,3734,CTF{01dedf41-09e7-4643-8a95-8f6e0ff41628}
2025-01-04 19:04:00,3727,CTF{ecfcb636-cd9e-42ed-8341-518391d6c27f}
2025-01-04 19:05:00,3727,CTF{1b881fa1-5626-4108-912a-a3876068524b}
2025-01-04 19:06:00,3730,CTF{37befa93-7322-4abd-88cb-85f556b15179}
2025-01-04 19:07:00,3742,CTF{f9dca82c-5539-4c46-8e88-4d75419d7f0a}
2025-01-04 19:08:00,3741,CTF{c4d4cbff-38c5-4927-824a-b9963ee0f290}
2025-01-04 19:09:00,3736,CTF{b299ad26-b38e-44a2-9699-e79e63b19bcd}
2025-01-04 19:10:00,3738,CTF{782a220d-c9dd-437e-a491-1517861cdc63}
2025-01-04 19:11:00,3739,CTF{30e40a73-011e-4589-9786-8f4ed8a04af3}
2025-01-04 19:12:00,3736,CTF{80f13eaf-1c1f-4e69-89cd-2193d24e820c}
2025-01-04 19:13:00,3737,CTF{18eba9f4-bff3-4a9e-9255-3f0627f711ed}
2025-01-04 19:14:00,3745,CTF{e0639388-c0e3-49fa-b19b-34a6f77ab08f}
2025-01-04 19:15:00,3738,CTF{03a90f11-0b10-4e03-9255-06e478d11276}
2025-01-04 19:16:00,3746,CTF{3b192a7c-23ad-4d66-9501-b0d20804cb05}
2025-01-04 19:17:00,3739,CTF{fbea96e9-d973-470d-a279-fa2e279688c8}
2025-01-04 19:18:00,3737,CTF{cdcbc558-bfbd-4258-9e0a-d26f6a09aff1}
2025-01-04 19:19:00,3747,CTF{5b45d2e1-0aff-4391-8024-b91adff5e74f}
2025-01-04 19:20:00,3740,CTF{94be4831-c206-474e-b21e-20a67e128ca9}
2025-01-04 19:21:00,3744,CTF{bb5a2e52-c6de-4f89-9145-68b5ea259fb5}
2025-01-04 19:22:00,3736,CTF{930ef5f6-4879-441b-9853-278c78a810ff}
2025-01-04 19:23:00,3746,CTF{38f4d66c-db6a-43fb-b28e-2c7cf6dcfa0d}
2025-01-04 19:24:00,3746,CTF{35329e18-2786-41fd-9821-9216843578e7}
2025-01-04 19:25:00,3737,CTF{3d25d71d-c3dd-4a1f-8429-25461885724f}
2025-01-04 19:26:00,3740,CTF{53aafb52-f0e4-471d-98dd-647f4abf231f}
2025-01-04 19:27:00,3748,CTF{3b7cf1a5-e2b3-42b6-96f5-4a91fb996090}
2025-01-04 19:28:00,3741,CTF{77232c38-5e02-43e9-a65e-e469a29a83f5}
2025-01-04 19:29:00,3750,CTF{eda8ccc5-c31d-45d9-8b3f-7e3770b22003}
2025-01-04 19:30:00,3740,CTF{f9f8700c-7f42-45d3-a145-da95cf417a3a}
2025-01-04 19:31:00,3748,CTF{363e8b30-13c4-4841-91ac-7780314be10e}
2025-01-04 19:32:00,3744,CTF{6a70a861-2f3b-4196-952a-fb4928d24a59}
2025-01-04 19:33:00,3745,CTF{78b41031-1eb0-414c-9fe2-54bca4b58510}
2025-01-04 19:34:00,3742,CTF{a35b98b6-2f8d-4cce-814b-6164e74a651f}
2025-01-04 19:35:00,3741,CTF{f62d160d-ff44-4b0a-ab15-3441af583c1b}
2025-01-04 19:36:00,3754,CTF{fdac8582-8067-46db-9a7c-fa4fe3dfe409}
2025-01-04 19:37:00,3736,CTF{051a9bfd-c107-41d5-a861-d4b2d0b4e9fb}
2025-01-04 19:38:00,3749,CTF{cf6008ae-ef57-4a6a-8d56-8952c39d7d03}
2025-01-04 19:39:00,3746,CTF{c1fc27e4-d594-45d8-bf9b-43219c09f7b6}
2025-01-04 19:40:00,3748,CTF{68f6907a-f797-42ce-baa0-636cef8ab9df}
2025-01-04 19:41:00,3753,CTF{8bd8722e-f2e1-4389-ba71-663544dba78b}
2025-01-04 19:42:00,3753,CTF{fafed243-c07f-4118-8394-fceaffe5baa9}
2025-01-04 19:43:00,3753,CTF{9addc86a-4c84-46b6-886a-a93044ad936b}
2025-01-04 19:44:00,3745,CTF{ceec6299-1253-48e9-b45a-22d457aba469}
2025-01-04 19:45:00,3754,CTF{e7b2c409-a063-4d38-8759-56e8cf097df9}
2025-01-04 19:46:00,3763,CTF{d608b3f4-070f-4e0a-9a76-be51ec0c125f}
2025-01-04 19:47:00,3766,CTF{ad707f9b-c664-48fd-a570-21aa2ab8c4e7}
2025-01-04 19:48:00,3755,CTF{f2255289-1cde-4d08-90d9-0adf2f2a7384}
2025-01-04 19:49:00,3756,CTF{261676c2-b285-4299-b457-0b06afc55e33}
